,killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
6398,UMP9,Exzess-,19.0,468347.3,642569.8,ERANGEL,2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,237.0,Reyeslyt,35.0,468531.7,641409.4
4261,AKM,EmreKoc_LZR,23.0,372960.9,412992.6,ERANGEL,2U4GBNA0Ymllc_6Eh-c0jqGSW3HCKj_KixPEGv3zEg-XsZyUhbwtCWd6i-fPN7ag,315.0,gtsterk,13.0,372978.1,413050.2
3756,Bluezone,,,,,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,825.0,wanghuizhao,41.0,0.0,0.0
5899,Bluezone,,,,,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,748.0,GanJiuWanLe1124,41.0,0.0,0.0
4821,S1897,Ma-look,31.0,162980.7,291430.6,ERANGEL,2U4GBNA0YmnNaxE1IF0R8b5H-SePLyeMyyIrtEPySH7IYKSofTRFs441FMT93y3K,324.0,Zhump,33.0,163082.0,291177.8
2893,M416,Lusige,12.0,450526.2,440182.9,MIRAMAR,2U4GBNA0YmkvCmIao1jSik4oZSUnd8bzeMgA1H7GSnDkUaEJqNxb66ia2M1H60rJ,1474.0,Aanindra,14.0,451847.6,441816.6
795,SCAR-L,BlindUberDriver,1.0,240217.7,449709.6,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1966.0,C54785169,2.0,239996.9,449845.6
2017,M416,HUAZIDIEDIE,1.0,439300.3,279887.4,MIRAMAR,2U4GBNA0YmmGH1I8WFVMw7sv8wSx0Ln8CnZ74JHPXcRUu4y8429D-2bOMw41cYZ5,482.0,Warmaiden,14.0,439240.1,280177.2
2026,Down and Out,iHAVE2bigBRA,5.0,555273.1,220789.3,MIRAMAR,2U4GBNA0YmmGH1I8WFVMw7sv8wSx0Ln8CnZ74JHPXcRUu4y8429D-2bOMw41cYZ5,1331.0,JieGeDU,6.0,554799.5,225974.2
6530,M416,wcmlgb915,17.0,198191.1,522326.2,ERANGEL,2U4GBNA0YmlMqUy26Nx8Rmm3UjhNVwg6rFwjs4FGnjp83bGmwSELWoDpqkrt6FPZ,633.0,lizongjun595,22.0,198004.2,523232.2
6082,SCAR-L,zgcxs,16.0,418790.6,427442.2,ERANGEL,2U4GBNA0Yml6y7HS5CbbbGNCVA8W-Eq9itS5ANu7VhQLdw36LQo9OXoLiY9pzymO,689.0,Hownark,27.0,419584.5,427239.8
2354,Bluezone,,,,,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,815.0,mermanahan,97.0,0.0,0.0
2925,AWM,Battlefield-4,1.0,492614.1,429372.5,MIRAMAR,2U4GBNA0YmkvCmIao1jSik4oZSUnd8bzeMgA1H7GSnDkUaEJqNxb66ia2M1H60rJ,1415.0,datoudage1,15.0,491784.3,420687.7
3452,Bluezone,Lordgog,2.0,214964.2,282831.9,ERANGEL,2U4GBNA0YmkpfMEoYocYZGCkLIZxf_dSclL_3Uka55GkexzQT_BfyFFNs0d766rH,653.0,chendaye007,16.0,225384.1,281525.4
2227,Falling,,,,,ERANGEL,2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,86.0,SikScopes,93.0,544893.8,632262.4
4954,M416,LaoChenHhh,17.0,157651.0,289455.3,ERANGEL,2U4GBNA0YmkouKU7rw6brk7uZamG1dICaLOLV9MMRULojV9v1Y0ApEjG8568AzL-,407.0,GiveMe55,22.0,157109.5,289273.0
2395,Punch,lonkus_02,46.0,464395.1,649910.7,ERANGEL,2U4GBNA0YmlJIox1N8PDEThbIPyVEba0Ywk6cuKmN66lbkfGJorIBmPhthkJwbX0,116.0,Flamingo22,34.0,464444.5,649973.6
4477,Win94,Lisl666,22.0,423399.8,188965.3,MIRAMAR,2U4GBNA0Ymmc9iQSXPdXmsArOhTIR61JwcNH4n6Z2nEAsPYw5VWoAVcAEkqWJV2_,117.0,CauseHavoc,83.0,424857.0,186315.7
1226,Mini 14,a13xg,16.0,432386.8,637208.3,ERANGEL,2U4GBNA0Ymlc7rVx0xWH7j4xfGd-zpHO2dN9AJ11-bFd9E-Jkmoa_BTnfqg_aOHQ,90.0,EliteSayian15,26.0,432446.9,637462.8
5377,M416,GuJiaoZhang,27.0,364718.6,296290.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,943.0,BeastREX,34.0,363965.6,295180.1
2423,M16A4,thekid_1103,2.0,166848.3,294713.9,ERANGEL,2U4GBNA0YmlJIox1N8PDEThbIPyVEba0Ywk6cuKmN66lbkfGJorIBmPhthkJwbX0,783.0,Psyrosniper,23.0,171852.0,296657.2
728,SCAR-L,ConnorDaWhiteBoy,1.0,658411.3,286979.1,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1460.0,1uwei,12.0,668007.4,293710.1
1231,M16A4,Surprisechild,5.0,159444.7,404442.5,ERANGEL,2U4GBNA0Ymlc7rVx0xWH7j4xfGd-zpHO2dN9AJ11-bFd9E-Jkmoa_BTnfqg_aOHQ,1642.0,Maxii_,7.0,156664.4,407674.6
3054,SCAR-L,RunFreek,2.0,543652.1,127597.1,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,1532.0,Wanggr520ss,11.0,542418.1,127737.2
2010,M416,HUAZIDIEDIE,1.0,566968.1,244333.2,MIRAMAR,2U4GBNA0YmmGH1I8WFVMw7sv8wSx0Ln8CnZ74JHPXcRUu4y8429D-2bOMw41cYZ5,1148.0,diggy008,2.0,568637.3,244456.2
6784,Kar98k,CCTV-buye,3.0,512317.3,415474.9,ERANGEL,2U4GBNA0YmkO4k9nFC5ZMd_WV4qDWvnz6FLVFJ_qoN5ss38_nDM_HWzEWa3-Hkvg,1109.0,Handup-,13.0,517168.5,411458.5
6030,M16A4,bbnimabi,6.0,437441.2,333146.1,ERANGEL,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,388.0,NQ911,27.0,0.0,0.0
3841,AKM,C-de-ti-0315,1.0,320551.0,428480.1,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,462.0,Ahlam_al-Nasr,27.0,319712.7,429314.3
567,Down and Out,Sheldcase,1.0,433755.8,421609.8,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,801.0,Scrakes,19.0,436823.0,422087.6
673,Mini 14,Tomwillbetom,2.0,695352.4,293561.6,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1518.0,yunqiu,8.0,697573.9,296241.0
1338,AKM,woshiniyudie--,46.0,114057.9,288302.4,ERANGEL,2U4GBNA0YmnMiL8FxzK-xRalmDs8__VvvNzmntjlIzBi0DttiOYQ5ltAx4LN3Q0q,328.0,lsqlovepw,62.0,115984.7,286395.8
3038,Micro UZI,CPlayer,21.0,436385.8,337498.0,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,122.0,Xiao_Mr1229,47.0,436820.7,338295.7
6804,M16A4,BahardaLim,9.0,655797.1,353927.9,ERANGEL,2U4GBNA0YmkO4k9nFC5ZMd_WV4qDWvnz6FLVFJ_qoN5ss38_nDM_HWzEWa3-Hkvg,1338.0,daqi1009,12.0,657270.0,354564.3
4066,Punch,Fastdtodo,21.0,581497.3,615052.4,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,146.0,SIXGODABC,49.0,0.0,0.0
1312,M16A4,REKTURDAD,54.0,404914.2,303445.8,ERANGEL,2U4GBNA0YmnMiL8FxzK-xRalmDs8__VvvNzmntjlIzBi0DttiOYQ5ltAx4LN3Q0q,144.0,pabloesco44,79.0,404140.4,303258.9
1001,Grenade,Dongkq,1.0,486950.2,595540.6,ERANGEL,2U4GBNA0Ymkoxr2BYKn-rNaRztbwuI_vg9q1ls65L42rey10uL1Qw2gSP72IZPMk,1747.0,aibenben,2.0,493347.8,595870.4
6167,AKM,mypure,36.0,143728.9,331048.7,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,411.0,Romathon,52.0,157824.2,347716.4
6310,M16A4,CNjkh,35.0,186099.1,401474.3,MIRAMAR,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,399.0,zf74110,54.0,187364.6,401945.8
4731,Down and Out,AresForGodofwar,23.0,399063.5,286283.6,ERANGEL,2U4GBNA0Ymm0xKIivZQMUCPNnY06OPootjDdM0RtAL61KsDLeIIm8bS2hbaOZfZd,255.0,NongkuaNi,2.0,399912.3,285589.8
1240,Bluezone,,,,,ERANGEL,2U4GBNA0Ymlc7rVx0xWH7j4xfGd-zpHO2dN9AJ11-bFd9E-Jkmoa_BTnfqg_aOHQ,1661.0,T_MURF,7.0,152754.8,409846.7
1805,Down and Out,Caboosy,9.0,347294.3,322088.8,ERANGEL,2U4GBNA0YmkAe0g5_7ZyvVWZ4D_2Tmvl41s103OU7KHR-uOozlEs7lUSiNOVk9qD,635.0,L-Xiaoyao,12.0,346809.7,320922.9
2407,Down and Out,Corrall,19.0,436701.3,635941.3,ERANGEL,2U4GBNA0YmlJIox1N8PDEThbIPyVEba0Ywk6cuKmN66lbkfGJorIBmPhthkJwbX0,193.0,Deekhole,42.0,438672.2,636038.0
5422,AKM,stvcha,1.0,621771.8,376405.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,130.0,AnimeKnight,41.0,621956.6,376211.8
5370,S686,Deadpool2323,6.0,445410.9,624208.1,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,175.0,GLSilence,79.0,444955.2,624715.9
7017,AUG,juedibazhuppp,2.0,325762.3,447580.2,ERANGEL,2U4GBNA0YmmQsSP1cTICzA0HPeUIJlRdrmobjO1AV79onDKgabuqQZtHBj57WbX7,1342.0,Bragmas,12.0,327541.6,444000.2
5153,M416,Dingzir,9.0,364848.2,401975.9,ERANGEL,2U4GBNA0YmnuJ2AtZa4s3YxcAHVDtQbra_TjEHEAjHBRpwb8-A_bhsdG5kFCzvK_,587.0,wobaifabaizhong,17.0,367616.8,404663.9
4759,Down and Out,98kvwam,14.0,286448.9,557001.3,ERANGEL,2U4GBNA0YmnNaxE1IF0R8b5H-SePLyeMyyIrtEPySH7IYKSofTRFs441FMT93y3K,323.0,bestmisaya,38.0,283846.7,564020.7
6218,Kar98k,laochou_gazi,2.0,364190.9,444106.9,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,1502.0,LiumingLove,10.0,362235.3,463587.9
414,AKM,Xuyuan88,1.0,384718.9,315072.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,1776.0,bjy520,3.0,385597.5,315398.9
4464,AKM,hoangbody,5.0,366065.4,439408.3,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,289.0,Penggeshuai666,55.0,366019.4,439715.3
1085,Down and Out,,,,,ERANGEL,2U4GBNA0Ymkoxr2BYKn-rNaRztbwuI_vg9q1ls65L42rey10uL1Qw2gSP72IZPMk,1196.0,GodFolbiddenArea,10.0,0.0,0.0
2643,Down and Out,TheJIDF,11.0,467698.8,643328.8,ERANGEL,2U4GBNA0Ymn4K68JYbLzcXh5S2aPoQe1oJzDsd_lyNUfRddt9kkCPLgme76kr_A9,196.0,JahRage,26.0,467067.8,643404.0
2742,S1897,T-H-O-T-S,4.0,568496.4,380221.6,ERANGEL,2U4GBNA0Ymk7iBtHUx6-_dZyjrvKVPMSmiZKzhovvtZ6clOi9vMdQGJIxPEv4HO6,135.0,DribbleDick,23.0,568678.9,380270.3
5112,M16A4,Fuck-u-Mm,13.0,212815.6,201359.2,MIRAMAR,2U4GBNA0YmnU2RHKXlhPQO71mPuk11VrC-gSWzsu-m9L5fsK__Ju6p3_SDIwWRHK,113.0,jq7788,43.0,213789.8,201650.5
4873,UMP9,TankD,12.0,363731.6,398114.3,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,303.0,XoMod,5.0,363796.7,398002.5
1417,Down and Out,Swomps,7.0,256327.9,563063.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1141.0,yangjiedsf,16.0,257840.0,564211.3
6185,SKS,SunhaoQAZ,9.0,456728.8,457991.2,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,1178.0,DanielBui,22.0,459377.7,465436.1
637,SCAR-L,Gab1tza,9.0,474043.8,474340.5,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,1169.0,gniVMA,11.0,477955.5,475894.8
377,AKM,Gilles-de-KING,9.0,361280.0,395966.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,198.0,China_Cool,43.0,355992.9,400738.8
5478,Down and Out,Misaka,5.0,354969.4,571541.7,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1035.0,Optimus44,18.0,353109.5,570479.7
3125,Micro UZI,CardinalPops,29.0,486563.5,449884.6,ERANGEL,2U4GBNA0YmldsmcWI8PBcmvfdJUtUv9LuMt1MAUqG9aDvVtzvPIGelkR4_3xjGY3,461.0,MCsbsbsbsb,29.0,0.0,0.0
4188,M416,009wlyang,10.0,163907.9,593931.3,ERANGEL,2U4GBNA0Ymkftyau6Av9xdA4QmGtUC3doKzOLyUp5wwLSkyaC0eJXtC9uBl7Mzmx,638.0,xiayu042013,9.0,164145.4,594102.4
6914,S686,ShadowFox199,7.0,371125.2,408150.7,ERANGEL,2U4GBNA0YmmIxbJL37qDrRDRIz-J5zFYcAFZi9szltH9Eg0-FNv_70KrOtW4aMxD,454.0,Sweet_TT,19.0,370787.6,408853.9
2571,UMP9,neutrophil,24.0,401338.8,293672.2,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,332.0,ParadoX117,35.0,401670.6,293713.1
5341,Drown,,,,,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,171.0,IGotDaSkillz,95.0,0.0,0.0
351,S1897,LMEN,26.0,430544.0,635055.0,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,126.0,NaoWao666,,430490.4,635127.1
257,SCAR-L,UGAT,41.0,457741.7,631491.8,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,107.0,temyuan,45.0,457598.9,631505.0
2020,AKM,JieGeDU,6.0,498452.6,495017.4,MIRAMAR,2U4GBNA0YmmGH1I8WFVMw7sv8wSx0Ln8CnZ74JHPXcRUu4y8429D-2bOMw41cYZ5,740.0,NightBlue3,12.0,495420.7,496884.1
2785,SCAR-L,ZhangTianHao1,21.0,446654.3,624080.4,ERANGEL,2U4GBNA0Ymk7iBtHUx6-_dZyjrvKVPMSmiZKzhovvtZ6clOi9vMdQGJIxPEv4HO6,275.0,mapgo3,27.0,446892.9,621334.0
3230,UMP9,Hollow_Knight,3.0,531810.1,234084.5,ERANGEL,2U4GBNA0YmlsmhWI_uk1n90_H682IZo6muWLdaUTCs05xIT-j7x0Uqea8n6G4q4i,211.0,hmxlv,24.0,533639.8,234515.7
6967,M16A4,Pluto-Lucifer,6.0,660072.6,265331.3,MIRAMAR,2U4GBNA0Ymk1Jt6GjNIWPblco_2J6IKXz_yq5seSwKYZDaeFd2S90A1rG-cBWFKe,261.0,huaxie,24.0,0.0,0.0
4555,S1897,AceExecution,45.0,509054.0,429833.8,MIRAMAR,2U4GBNA0Ymmc9iQSXPdXmsArOhTIR61JwcNH4n6Z2nEAsPYw5VWoAVcAEkqWJV2_,279.0,LiuMang5,55.0,509104.1,429186.4
26,M16A4,zhuyi1993,29.0,432964.9,552600.4,MIRAMAR,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,183.0,A_Araujo,34.0,433768.5,549469.6
3597,SCAR-L,PTY-REY,1.0,326402.7,156551.5,ERANGEL,2U4GBNA0Ymn_5YOdbJcWM3qIjn0S_Z3W84sUWo36iLxk6As1P0O7BB5It8tPY8Ss,1863.0,CS_Falcon,4.0,325265.8,155943.6
2320,AWM,cuipeng020,2.0,151520.9,526952.0,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,1378.0,somebodyfool,12.0,168427.3,512735.4
1396,SCAR-L,FaZe_Carl,4.0,211206.5,503884.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1281.0,CN_Xater,11.0,210395.3,503406.2
5752,SCAR-L,Nilookat,1.0,103667.0,415473.7,MIRAMAR,2U4GBNA0Ymnp7WwAto9g2slLUaiBKUFaPfS2cP7mxfvB4zSMybPXSCofOEAgrxRI,1554.0,DAYEyouqiang,9.0,101475.0,419439.8
1446,M416,XMTV840,19.0,435936.8,638030.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,202.0,juninining,29.0,436610.9,638011.0
4350,Dacia,caonima1314740,6.0,571021.3,334247.0,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1464.0,BBDeng,7.0,556562.1,349151.5
6174,M16A4,RickM16,11.0,393930.2,474478.5,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,259.0,FangMU77,67.0,417442.5,473294.4
3114,Punch,LandMOWL,34.0,322902.4,134747.4,ERANGEL,2U4GBNA0YmldsmcWI8PBcmvfdJUtUv9LuMt1MAUqG9aDvVtzvPIGelkR4_3xjGY3,129.0,jiujixiguapi,45.0,0.0,0.0
3281,Down and Out,,,,,ERANGEL,2U4GBNA0YmlsmhWI_uk1n90_H682IZo6muWLdaUTCs05xIT-j7x0Uqea8n6G4q4i,1763.0,1905786310hxy,4.0,638581.4,173451.7
3755,Down and Out,xiaohonglaichiji,5.0,154247.8,536593.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,259.0,GreenfireWT,44.0,158245.7,536236.1
2960,SCAR-L,AmbroseMen,10.0,492494.5,626787.6,MIRAMAR,2U4GBNA0YmkvCmIao1jSik4oZSUnd8bzeMgA1H7GSnDkUaEJqNxb66ia2M1H60rJ,145.0,shiyu211,71.0,492765.3,626512.8
6831,S1897,ztppp,22.0,437379.4,637978.3,ERANGEL,2U4GBNA0YmkO4k9nFC5ZMd_WV4qDWvnz6FLVFJ_qoN5ss38_nDM_HWzEWa3-Hkvg,106.0,BabyCaoNidie,49.0,437538.6,637904.6
5031,Down and Out,NiceJunGeGe,17.0,327468.8,354217.0,MIRAMAR,2U4GBNA0YmnU2RHKXlhPQO71mPuk11VrC-gSWzsu-m9L5fsK__Ju6p3_SDIwWRHK,156.0,Dingelberrie,39.0,328750.5,354295.7
4613,AKM,mignoso,2.0,460591.6,612767.8,ERANGEL,2U4GBNA0YmnI8sBpN1d7iOn4qfI2KPi85kLkMnaj_eVTWN4euC5RcLf96wRQlKOI,534.0,JinChengAB,4.0,448586.1,621564.4
3093,Grenade,xxnmbb,5.0,441428.3,561641.2,ERANGEL,2U4GBNA0YmldsmcWI8PBcmvfdJUtUv9LuMt1MAUqG9aDvVtzvPIGelkR4_3xjGY3,1746.0,ll13604234773,8.0,437506.2,563996.1
5091,Drown,,,,,MIRAMAR,2U4GBNA0YmnU2RHKXlhPQO71mPuk11VrC-gSWzsu-m9L5fsK__Ju6p3_SDIwWRHK,219.0,ChianNooK,45.0,736700.9,502141.1
364,SCAR-L,chinenoone,1.0,376440.5,128957.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,643.0,xineryang77,14.0,376396.9,130562.3
871,SCAR-L,Hairless_Iguana,30.0,688194.1,462714.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,78.0,ConnorSiebs,36.0,686710.8,463913.3
5179,Down and Out,HyperOn3,7.0,555514.8,327129.5,ERANGEL,2U4GBNA0YmnuJ2AtZa4s3YxcAHVDtQbra_TjEHEAjHBRpwb8-A_bhsdG5kFCzvK_,1320.0,Dingzir,9.0,547555.1,324167.7
5008,Punch,Diao_M1Hu,27.0,445117.9,628308.3,ERANGEL,2U4GBNA0YmkouKU7rw6brk7uZamG1dICaLOLV9MMRULojV9v1Y0ApEjG8568AzL-,164.0,ChenJiuYuan9,23.0,445208.1,628330.8
1232,M16A4,abzoni,16.0,428517.4,642440.6,ERANGEL,2U4GBNA0Ymlc7rVx0xWH7j4xfGd-zpHO2dN9AJ11-bFd9E-Jkmoa_BTnfqg_aOHQ,101.0,YiiikU,28.0,431742.8,640702.4
5653,M416,ming_gggggggg,7.0,550474.6,456993.2,ERANGEL,2U4GBNA0YmnIkC2agUfbPkAgjSdKzB4peHEfhtUOmLKAc8G9lzMoBMtZ33Q5p9ll,1135.0,LAOOULY,10.0,549430.4,457101.2
488,S1897,cincout,37.0,222144.8,396664.6,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,148.0,ARIZZY,81.0,221817.2,396584.8
3979,Down and Out,,,,,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,1435.0,CHUNPAN,12.0,388749.6,484593.8
4932,Grenade,dfdffff,25.0,424180.6,326291.6,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,249.0,junyue0317,25.0,424236.9,326210.7
5440,Bluezone,PPoison_,2.0,535692.3,570724.2,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1265.0,Bewings,13.0,547318.3,570354.8
5017,UMP9,Haldong,20.0,618262.2,600037.9,ERANGEL,2U4GBNA0YmkouKU7rw6brk7uZamG1dICaLOLV9MMRULojV9v1Y0ApEjG8568AzL-,138.0,Lionstper,27.0,618135.6,600082.6
378,Down and Out,snake2222,19.0,177681.4,291548.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,664.0,Zloy_Hybacuk,30.0,172134.8,301210.2
1150,Drown,,,,,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,174.0,Jiahua18,24.0,0.0,0.0
4375,M416,Popaie,7.0,556748.6,350093.3,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,1459.0,Hunter-101,9.0,555087.2,349799.1
6270,S1897,hongqingcai,53.0,372173.5,428441.5,MIRAMAR,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,146.0,Itz_laith,72.0,371778.9,429323.8
4032,M24,YanRuyu-,1.0,242892.0,222057.5,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,1435.0,sick_chavoruko,8.0,247607.8,232036.4
1992,AKM,ych654213,8.0,200817.2,286703.6,ERANGEL,2U4GBNA0YmkJt4dyUUT94MOYESuKm2MQu1eh08EFdbeeGClsVzdp38FeLRv2PSVm,147.0,WYW1447,25.0,200499.1,287027.4
556,M416,666HSP,28.0,551055.5,363187.9,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,410.0,Koudetat,30.0,550952.6,362992.7
1107,S1897,wadech,15.0,421411.3,325047.9,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,107.0,CrispyDaddy,23.0,421714.6,324709.7
6149,Hit by Car,ByWhDstrydThWrld,41.0,592726.5,714463.9,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,734.0,ByWhDstrydThWrld,41.0,592726.5,714463.9
5149,Mini 14,HyperOn3,7.0,502686.3,326992.4,ERANGEL,2U4GBNA0YmnuJ2AtZa4s3YxcAHVDtQbra_TjEHEAjHBRpwb8-A_bhsdG5kFCzvK_,977.0,Zakhur666,10.0,513312.2,344354.6
3794,Down and Out,TyBB0204,4.0,332097.6,228508.0,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1756.0,yingjunshuaiqi,5.0,334972.8,227645.7
2059,Down and Out,SilvertheBullet,5.0,385982.9,424983.5,MIRAMAR,2U4GBNA0YmmGH1I8WFVMw7sv8wSx0Ln8CnZ74JHPXcRUu4y8429D-2bOMw41cYZ5,710.0,BuouMaoLove,13.0,380029.1,415939.3
3417,Down and Out,Arbaughs,6.0,369065.3,504950.2,ERANGEL,2U4GBNA0YmkpfMEoYocYZGCkLIZxf_dSclL_3Uka55GkexzQT_BfyFFNs0d766rH,981.0,KingXjc,9.0,367804.7,507996.8
